gene,selection_summary,sample_0.0-temporal_0.0,sample_0.0-temporal_108.0,sample_0.0-temporal_12.0,sample_0.0-temporal_120.0,sample_0.0-temporal_132.0,sample_0.0-temporal_144.0,sample_0.0-temporal_156.0,sample_0.0-temporal_168.0,sample_0.0-temporal_180.0,sample_0.0-temporal_192.0,sample_0.0-temporal_204.0,sample_0.0-temporal_216.0,sample_0.0-temporal_228.0,sample_0.0-temporal_24.0,sample_0.0-temporal_240.0,sample_0.0-temporal_252.0,sample_0.0-temporal_264.0,sample_0.0-temporal_276.0,sample_0.0-temporal_288.0,sample_0.0-temporal_300.0,sample_0.0-temporal_312.0,sample_0.0-temporal_324.0,sample_0.0-temporal_336.0,sample_0.0-temporal_348.0,sample_0.0-temporal_36.0,sample_0.0-temporal_360.0,sample_0.0-temporal_372.0,sample_0.0-temporal_384.0,sample_0.0-temporal_396.0,sample_0.0-temporal_408.0,sample_0.0-temporal_420.0,sample_0.0-temporal_48.0,sample_0.0-temporal_60.0,sample_0.0-temporal_72.0,sample_0.0-temporal_84.0,sample_0.0-temporal_96.0,sample_0.0-celltype_Epithelial,sample_0.0-celltype_MEF,sample_0.0-celltype_Neural,sample_0.0-celltype_Stromal,sample_0.0-celltype_Trophoblast,sample_0.0-celltype_iPSC
Hist1h2ap,temporal - 12.0 - 3 / temporal - 120.0 - 7 / temporal - 132.0 - 2,0.3333333333333333,1.237037037037037,0.13123993558776173,0.5830917874396135,0.007407407407407474,0.3481481481481482,0.6592592592592594,0.5555555555555556,0.2296296296296296,0.22962962962962963,0.28148148148148144,1.237037037037037,0.007407407407407363,0.2962962962962963,0.1333333333333333,0.3481481481481481,0.1333333333333333,0.14074074074074078,0.022222222222222296,0.04444444444444448,0.007407407407407349,0.0592592592592593,0.07407407407407401,0.0,0.14814814814814825,0.03703703703703712,0.11111111111111113,0.3111111111111111,0.05185185185185193,0.0,0.274074074074074,0.1555555555555555,0.19259259259259265,0.10370370370370369,0.05185185185185193,0.05185185185185193,0.24882151530116203,0.029052692951080816,0.10757047193910574,0.3733712779686609,0.38147371382212664,0.3815788364524901
Hmgn5,celltype - Trophoblast - 1,0.09629629629629631,0.3111111111111111,0.4636876006441224,0.4414653784219002,0.07407407407407401,0.3703703703703703,0.4518518518518518,0.4740740740740741,0.02222222222222231,0.14814814814814814,0.14074074074074067,0.20740740740740743,0.04444444444444445,0.08888888888888885,0.0222222222222222,0.3481481481481481,0.0,0.06666666666666665,0.08888888888888885,0.05185185185185184,0.12592592592592586,0.03703703703703701,0.08888888888888885,0.0962962962962963,0.0962962962962963,0.14074074074074067,0.1185185185185186,0.1555555555555556,0.14814814814814814,0.08148148148148149,0.12592592592592586,0.02962962962962956,0.10370370370370377,0.21481481481481482,0.007407407407407363,0.16296296296296298,0.026104581953766193,0.056174081577110374,0.13293488199192538,0.307194805155508,0.7961045234847972,0.2355581546340766
Hspb1,temporal - 192.0 - 4 / temporal - 264.0 - 1 / temporal - 372.0 - 4 / celltype - Neural - 1,0.059259259259259234,0.6962962962962962,0.2651368760064412,0.6577294685990338,0.10370370370370367,0.4444444444444444,0.5851851851851851,0.5703703703703703,0.19259259259259254,0.1777777777777778,0.20740740740740732,0.11851851851851847,0.8592592592592592,0.32592592592592595,0.4444444444444444,0.5407407407407407,0.7407407407407408,0.037037037037037035,0.19259259259259265,0.007407407407407363,0.17037037037037034,0.4222222222222222,0.7111111111111111,0.08888888888888896,0.1777777777777778,0.007407407407407335,0.2666666666666667,0.2962962962962963,0.0,0.36296296296296293,0.0222222222222222,0.4222222222222223,0.051851851851851816,0.029629629629629645,0.07407407407407401,0.13333333333333333,0.34690344458912314,0.11169634794451605,0.5811967829817373,0.2439464841451034,0.2836002012707519,0.6087672213010891
Id3,temporal - 60.0 - 7 / temporal - 336.0 - 3,0.5185185185185186,0.2962962962962963,0.5962157809983897,0.1888083735909823,0.007407407407407363,0.4444444444444444,0.0,0.25185185185185177,0.02222222222222217,0.11111111111111113,0.14814814814814814,0.2592592592592593,0.0592592592592593,0.2148148148148148,0.24444444444444446,0.37777777777777777,0.3185185185185185,0.007407407407407363,0.30370370370370375,0.05925925925925929,0.24444444444444444,0.14814814814814814,0.05925925925925929,0.007407407407407474,0.21481481481481482,0.037037037037037035,0.48888888888888893,0.4148148148148148,0.3333333333333333,0.17037037037037034,0.04444444444444445,0.25185185185185194,0.2740740740740741,0.029629629629629672,0.1555555555555555,0.11111111111111116,0.23286502797576625,0.38524943546926943,0.12715588787446702,0.44242869873200164,0.04144938383856145,1.1105171065981714
Klf2,temporal - 408.0 - 6,0.4148148148148148,0.2000000000000001,0.00587761674718193,0.06078904991948473,0.03703703703703701,0.022222222222222185,0.007407407407407357,0.02222222222222218,0.007407407407407356,0.022222222222222296,0.0,0.014814814814814826,0.014814814814814826,0.022222222222222296,0.007407407407407468,0.014814814814814826,0.022222222222222296,0.0,0.007407407407407356,0.02962962962962965,0.059259259259259296,0.05185185185185183,0.04444444444444437,0.03703703703703701,0.06666666666666676,0.00740740740740746,0.0,0.10370370370370367,0.22222222222222227,0.11111111111111113,0.08888888888888885,0.09629629629629631,0.17037037037037034,0.19259259259259262,0.2148148148148148,0.0,0.1327561740046992,0.002369719516763999,0.19402488664121464,0.13016492602460356,0.07739145068154936,0.7029207860213711
Krt8,temporal - 300.0 - 4 / celltype - Epithelial - 1 / celltype - Trophoblast - 4,0.0,0.0,0.021739130434782657,0.0004830917874395265,0.08148148148148149,0.044444444444444474,0.059259259259259296,0.1555555555555556,0.20740740740740743,0.06666666666666676,0.03703703703703712,0.10370370370370366,0.051851851851851816,0.18518518518518512,0.05925925925925929,0.13333333333333341,0.4296296296296297,0.2814814814814815,0.4148148148148148,0.07407407407407413,0.1925925925925926,0.08148148148148143,0.22962962962962963,0.14074074074074067,0.07407407407407413,0.2814814814814815,0.01481481481481478,0.007407407407407474,0.1555555555555555,0.07407407407407413,0.09629629629629632,0.0222222222222222,0.3185185185185186,0.11851851851851858,0.07407407407407401,0.06666666666666665,1.0550151189721662,0.2714382181895616,0.33118202744219705,0.2713921959322988,0.5057116855085897,0.10304078292001528
Lox,temporal - 36.0 - 2 / temporal - 276.0 - 4 / celltype - Epithelial - 7 / celltype - MEF - 4 / celltype - Stromal - 6,0.03703703703703701,0.33333333333333326,0.19742351046698864,1.2270531400966183,0.07407407407407401,0.3333333333333333,0.22962962962962963,0.02962962962962965,0.04444444444444448,0.04444444444444448,0.00740740740740747,0.014814814814814826,0.36296296296296293,0.2592592592592593,0.11111111111111115,0.022222222222222292,0.022222222222222185,0.04444444444444448,0.3703703703703703,0.1037037037037038,0.3481481481481481,0.17777777777777776,0.20740740740740743,0.2962962962962964,0.06666666666666676,0.10370370370370369,0.34814814814814815,0.274074074074074,0.22962962962962963,0.1407407407407407,0.03703703703703701,0.22962962962962963,0.14074074074074078,0.07407407407407401,0.014814814814814836,0.0,0.5536077057965971,0.9301635345602126,0.36467327093552193,0.4881241461322343,0.428470266934916,0.5972269915395425
Marcksl1,temporal - 48.0 - 5 / temporal - 72.0 - 6 / temporal - 192.0 - 6 / temporal - 240.0 - 4 / temporal - 264.0 - 5 / temporal - 348.0 - 6,0.3481481481481481,0.1185185185185185,0.39404186795491136,0.7125603864734299,0.5999999999999999,0.06666666666666665,0.8,0.5185185185185186,0.06666666666666665,0.05925925925925918,0.08148148148148149,0.32592592592592584,0.8444444444444443,0.04444444444444448,0.45925925925925926,0.6666666666666667,0.6888888888888889,0.10370370370370366,0.362962962962963,0.08148148148148149,0.5333333333333333,0.45185185185185184,0.5037037037037037,0.03703703703703701,0.33333333333333337,0.13333333333333341,0.3925925925925926,0.4518518518518519,0.03703703703703701,0.5037037037037037,0.04444444444444445,0.0,0.2666666666666666,0.18518518518518517,0.05185185185185184,0.12592592592592586,0.11395561793931844,0.2717857618688103,0.2809349109852662,0.18785469080720107,0.23302431072721205,0.033080201076785554
Mgp,temporal - 12.0 - 4 / temporal - 216.0 - 6 / temporal - 312.0 - 6 / temporal - 336.0 - 7 / celltype - Stromal - 1,0.11111111111111102,1.1407407407407408,0.36296296296296293,0.36296296296296293,0.09629629629629627,0.17777777777777776,0.1777777777777778,0.2148148148148148,0.0962962962962963,0.10370370370370377,0.11111111111111113,0.4666666666666667,0.1555555555555555,0.09629629629629632,0.19259259259259265,0.007407407407407474,0.20740740740740737,0.05185185185185187,0.6074074074074074,0.05185185185185187,0.1555555555555556,0.125925925925926,0.11111111111111116,0.1555555555555556,0.06666666666666665,0.14814814814814814,0.5555555555555555,0.4296296296296296,0.2888888888888889,0.22962962962962963,0.007407407407407363,0.18518518518518523,0.07407407407407413,0.10370370370370363,0.007407407407407474,0.16296296296296298,0.497514561231098,0.6261331893965016,0.2555437856398054,0.7811720171930956,0.33614593301635703,0.7710227776419674
Mrps24,temporal - 132.0 - 7 / temporal - 144.0 - 6 / temporal - 180.0 - 4 / temporal - 192.0 - 1 / temporal - 216.0 - 3 / temporal - 252.0 - 6 / temporal - 264.0 - 3,0.7481481481481482,0.08148148148148149,0.21529790660225434,0.5782608695652174,0.46666666666666673,0.014814814814814822,0.4962962962962963,0.48148148148148145,0.1555555555555555,0.11111111111111113,0.06666666666666665,0.6222222222222222,0.9407407407407407,0.05925925925925919,0.5407407407407407,1.0666666666666667,1.2740740740740741,0.2296296296296296,0.8592592592592592,0.28148148148148144,0.42962962962962964,0.5111111111111111,0.6444444444444444,0.05185185185185193,0.18518518518518517,0.07407407407407413,0.28888888888888886,0.45185185185185184,0.10370370370370366,0.2148148148148148,0.3111111111111111,0.11111111111111113,0.029629629629629672,0.18518518518518515,0.14814814814814814,0.1333333333333333,0.25805553885344207,0.24469694122845076,0.24451140525545717,0.2137423728710987,0.23975499220954935,0.45948696647858744
Mybl2,temporal - 12.0 - 7 / celltype - iPSC - 5,0.06666666666666665,0.8296296296296297,0.34927536231884054,0.7566827697262479,0.029629629629629645,0.24444444444444444,0.4518518518518518,0.2962962962962963,0.029629629629629672,0.02962962962962956,0.11851851851851852,0.25185185185185177,0.2148148148148148,0.36296296296296293,0.2148148148148148,0.2592592592592593,0.0,0.014814814814814836,0.28148148148148144,0.04444444444444437,0.022222222222222296,0.02962962962962966,0.11111111111111113,0.08148148148148149,0.10370370370370366,0.04444444444444445,0.0,0.16296296296296298,0.14814814814814814,0.11851851851851858,0.2518518518518518,0.11111111111111116,0.20740740740740732,0.19259259259259254,0.09629629629629632,0.17037037037037034,0.09073091843772049,0.19302885682954068,0.23629200021952104,0.4576685835667049,0.14069193937430247,1.321738141274533
Myc,temporal - 0.0 - 5 / temporal - 60.0 - 6 / temporal - 120.0 - 3 / temporal - 132.0 - 4 / celltype - Trophoblast - 3,0.9037037037037037,0.13333333333333333,0.012157809983896983,0.7528985507246377,0.0222222222222222,0.4518518518518518,0.7333333333333334,0.6222222222222222,0.2666666666666667,0.11111111111111102,0.3481481481481481,0.7629629629629628,0.6148148148148147,0.1111111111111111,0.4444444444444445,0.06666666666666665,0.2666666666666666,0.07407407407407413,0.022222222222222185,0.10370370370370367,0.029629629629629645,0.029629629629629645,0.04444444444444437,0.05185185185185194,0.0,0.029629629629629547,0.1185185185185185,0.00740740740740746,0.04444444444444437,0.07407407407407401,0.02962962962962965,0.02962962962962965,0.007407407407407356,0.02222222222222218,0.03703703703703701,0.04444444444444437,0.19137894948853756,0.450117574983232,0.034286075223222856,0.24900849215462897,0.5220872882115117,0.561737959713686
Mylpf,celltype - iPSC - 4,0.007407407407407468,0.014814814814814826,0.06819645732689208,0.08301127214170691,0.0,0.09629629629629631,0.0592592592592593,0.09629629629629631,0.03703703703703701,0.09629629629629631,0.05185185185185194,0.0592592592592593,0.14074074074074067,0.03703703703703701,0.06666666666666667,0.12592592592592597,0.06666666666666667,0.05185185185185183,0.04444444444444437,0.07407407407407413,0.022222222222222292,0.05925925925925919,0.06666666666666667,0.05925925925925919,0.18518518518518517,0.06666666666666665,0.029629629629629645,0.16296296296296295,0.24444444444444446,0.029629629629629672,0.362962962962963,0.007407407407407363,0.19259259259259265,0.014814814814814836,0.08888888888888885,0.08148148148148149,0.1259679969982195,0.30146954494780587,0.2759940315136906,0.3024190461493306,0.15693659887593128,1.5834782963923397
Ncam1,temporal - 240.0 - 2,0.30370370370370375,0.09629629629629627,0.3215780998389694,0.9067632850241545,0.059259259259259206,0.05925925925925929,0.19999999999999996,0.014814814814814822,0.1925925925925925,0.16296296296296298,0.06666666666666665,0.007407407407407349,0.5185185185185184,0.274074074074074,0.20740740740740743,0.02962962962962966,0.19999999999999998,0.2148148148148148,0.28148148148148155,0.07407407407407413,0.7333333333333334,0.45925925925925926,0.1333333333333333,0.08148148148148149,0.22962962962962963,0.10370370370370369,0.3185185185185185,0.04444444444444445,0.07407407407407413,0.09629629629629632,0.11111111111111113,0.14814814814814814,0.1037037037037038,0.04444444444444434,0.0,0.0962962962962963,0.46789596412320317,0.7742412285646285,0.27401482181003356,0.25195056304210683,0.2626452703466395,0.4049470143383973
Nme2,temporal - 0.0 - 6 / temporal - 36.0 - 5 / temporal - 48.0 - 1 / temporal - 72.0 - 1 / temporal - 96.0 - 1 / temporal - 132.0 - 3,0.874074074074074,0.09629629629629627,0.24275362318840576,1.190901771336554,1.1111111111111112,0.08148148148148149,1.162962962962963,0.49629629629629635,1.1703703703703705,0.08148148148148149,0.11111111111111113,1.0444444444444443,0.0,0.26666666666666666,0.3407407407407408,0.4222222222222223,0.06666666666666665,0.1925925925925925,0.014814814814814725,0.05925925925925919,0.1555555555555555,0.0962962962962963,0.20740740740740743,0.1333333333333333,0.237037037037037,0.1777777777777778,0.45925925925925926,0.14074074074074078,0.12592592592592594,0.04444444444444448,0.08888888888888896,0.10370370370370369,0.014814814814814725,0.08148148148148149,0.05185185185185184,0.08148148148148149,0.26780376845679377,0.3486687551172163,0.003128795668394857,0.13387617763777998,0.405966790325943,0.3203037179492999
Nmt1,temporal - 12.0 - 6 / temporal - 24.0 - 2 / temporal - 36.0 - 7 / temporal - 204.0 - 4 / temporal - 252.0 - 2 / temporal - 288.0 - 7,0.14814814814814814,0.911111111111111,0.9732689210950081,1.1584541062801934,0.4740740740740741,0.11111111111111113,0.2888888888888888,0.20740740740740732,0.007407407407407474,0.07407407407407413,0.0,0.28148148148148144,0.18518518518518526,0.14814814814814814,0.3703703703703704,0.46666666666666673,0.3185185185185186,0.3703703703703703,0.4666666666666666,0.2962962962962963,0.17037037037037034,0.6814814814814816,0.28148148148148144,0.0962962962962963,0.36296296296296304,0.05925925925925918,0.2962962962962963,0.22222222222222215,0.10370370370370369,0.13333333333333333,0.05185185185185183,0.14074074074074078,0.0,0.07407407407407413,0.0,0.20740740740740732,0.007774204073103308,0.5838626769745481,0.30723104275585844,0.15224604100380812,0.03648492855474372,0.2252001083066032
Nupr1,temporal - 120.0 - 1 / temporal - 144.0 - 7 / temporal - 156.0 - 6 / temporal - 300.0 - 7 / celltype - Epithelial - 5,0.4740740740740741,0.6444444444444444,0.6156199677938807,0.400805152979066,0.4518518518518519,0.1185185185185185,0.20740740740740743,0.051851851851851816,0.20740740740740735,0.20740740740740743,0.5185185185185186,0.07407407407407413,0.8592592592592592,0.5333333333333332,0.18518518518518529,0.38518518518518513,0.4148148148148148,0.09629629629629632,0.5259259259259259,0.1777777777777777,0.28888888888888886,0.0444444444444444,0.05925925925925929,0.09629629629629632,0.10370370370370369,0.2592592592592593,0.44444444444444453,0.5407407407407407,0.08148148148148149,0.16296296296296287,0.2666666666666666,0.13333333333333333,0.2370370370370371,0.029629629629629672,0.014814814814814836,0.10370370370370369,0.7011286576396398,0.48994639947253527,0.25233318733115256,0.3253144275852053,0.03900298975813177,0.06825502147744394
Prkcdbp,temporal - 48.0 - 2 / temporal - 72.0 - 2 / temporal - 84.0 - 2 / temporal - 96.0 - 4 / temporal - 144.0 - 1 / temporal - 156.0 - 4 / temporal - 168.0 - 4 / temporal - 192.0 - 5 / temporal - 276.0 - 7 / temporal - 336.0 - 5,0.48148148148148145,0.16296296296296298,0.1670692431561997,0.6189210950080516,0.6370370370370371,0.05925925925925929,0.9555555555555555,0.8296296296296295,0.3333333333333333,0.16296296296296298,0.12592592592592594,0.6074074074074074,1.5703703703703704,0.6814814814814814,0.6666666666666667,0.4740740740740741,0.6888888888888889,0.19259259259259254,0.35555555555555557,0.2740740740740741,0.1333333333333333,0.2888888888888889,0.4148148148148148,0.2592592592592592,0.17037037037037034,0.11851851851851847,0.4814814814814814,0.5185185185185185,0.30370370370370364,0.2222222222222223,0.051851851851851954,0.11111111111111113,0.029629629629629645,0.1555555555555555,0.05925925925925932,0.1407407407407408,0.3805101778298664,0.6454403111950742,0.14077944454971786,0.14889033122882833,0.28457641465123806,0.7088530088013474
Prss23,temporal - 156.0 - 3 / celltype - MEF - 3,0.03703703703703701,0.6074074074074074,0.3143317230273752,0.7661835748792272,0.2,0.059259259259259234,0.4222222222222222,0.32592592592592595,0.007407407407407474,0.17037037037037034,0.0222222222222222,0.4888888888888889,0.37037037037037046,0.7555555555555555,0.18518518518518523,0.237037037037037,0.12592592592592594,0.19259259259259254,0.2444444444444444,0.037037037037037035,0.25185185185185194,0.007407407407407474,0.10370370370370374,0.18518518518518523,0.07407407407407401,0.1333333333333333,0.4222222222222222,0.17777777777777776,0.19999999999999996,0.14074074074074078,0.02962962962962956,0.22962962962962963,0.08148148148148138,0.0962962962962963,0.03703703703703712,0.037037037037037035,0.2816548037852136,0.9357952908514706,0.33178488183660393,0.3543048551885657,0.20130825988709078,0.9337222317274059
Psme1,temporal - 228.0 - 7 / temporal - 336.0 - 6,0.08148148148148146,0.23703703703703696,0.47592592592592586,0.42407407407407405,0.07407407407407415,0.2592592592592593,0.2592592592592593,0.5111111111111112,0.11851851851851852,0.2148148148148148,0.07407407407407413,0.28148148148148155,0.4222222222222222,0.06666666666666665,0.14814814814814814,0.21481481481481485,0.32592592592592595,0.1111111111111111,0.45925925925925926,0.3925925925925926,0.17037037037037034,0.1777777777777778,0.3481481481481482,0.1333333333333333,0.10370370370370369,0.03703703703703698,0.5259259259259259,0.5333333333333334,0.2962962962962964,0.05925925925925918,0.007407407407407363,0.0222222222222222,0.1555555555555556,0.2740740740740741,0.14074074074074083,0.12592592592592583,0.16017337779490703,0.07431786581762156,0.2927954654414909,0.14055249688711774,0.18472033496007656,0.05197753573575997
Rala,temporal - 72.0 - 7 / temporal - 168.0 - 3 / temporal - 288.0 - 5 / temporal - 300.0 - 3 / temporal - 348.0 - 2 / temporal - 372.0 - 2 / temporal - 384.0 - 5 / temporal - 408.0 - 1,0.362962962962963,0.48888888888888893,0.6732689210950081,0.48067632850241554,0.06666666666666665,0.21481481481481485,0.7481481481481481,0.2962962962962963,0.0222222222222222,0.029629629629629672,0.15555555555555547,0.08148148148148149,0.7703703703703704,0.36296296296296293,0.674074074074074,0.45185185185185195,0.1185185185185185,0.14074074074074067,0.037037037037037035,0.0,0.362962962962963,0.34814814814814815,0.22962962962962963,0.05925925925925918,0.4370370370370371,0.3925925925925926,0.05185185185185187,0.19259259259259254,0.2666666666666667,0.6296296296296298,0.08888888888888882,0.5407407407407407,0.41481481481481475,0.24444444444444446,0.36296296296296293,0.28148148148148144,0.00620628632504322,0.3597156792076186,0.2999089816192573,0.27686058069816305,0.20338627155978978,0.18486877458192602
S100a1,temporal - 324.0 - 7 / temporal - 360.0 - 5 / celltype - Neural - 7,0.16296296296296287,0.5259259259259259,0.05789049919484701,0.12455716586151366,0.02222222222222229,0.18518518518518517,0.18518518518518517,0.42962962962962964,0.08148148148148149,0.029629629629629617,0.0444444444444444,0.2962962962962964,0.08888888888888896,0.3703703703703704,0.007407407407407363,0.0962962962962963,0.45925925925925926,0.10370370370370363,0.20740740740740743,0.2962962962962964,0.007407407407407363,0.11851851851851847,0.22962962962962963,0.007407407407407474,0.12592592592592594,0.18518518518518517,0.45925925925925926,0.5555555555555556,0.1555555555555555,0.11851851851851858,0.44444444444444453,0.03703703703703709,0.1555555555555555,0.01481481481481478,0.029629629629629672,0.10370370370370369,0.05853866254513268,0.021256190479443937,0.38814876483190586,0.10563617025461336,0.03850065011122639,0.5752492362633703
S100a6,temporal - 60.0 - 1 / temporal - 72.0 - 4 / temporal - 84.0 - 3 / temporal - 120.0 - 2 / temporal - 204.0 - 1 / temporal - 228.0 - 3 / temporal - 264.0 - 7 / temporal - 312.0 - 1 / temporal - 324.0 - 5 / celltype - MEF - 5 / celltype - Trophoblast - 6,0.3925925925925926,0.28888888888888886,0.23695652173913037,1.0369565217391303,0.20740740740740732,0.7925925925925926,0.9037037037037037,0.7999999999999999,0.059259259259259206,0.09629629629629632,0.4666666666666667,0.12592592592592594,0.49629629629629624,0.14814814814814814,0.28148148148148144,0.40740740740740744,0.32592592592592595,0.5185185185185186,0.37777777777777777,0.548148148148148,0.19259259259259265,0.40000000000000013,0.45925925925925926,0.2148148148148148,0.14814814814814814,0.1333333333333333,0.8814814814814814,0.5925925925925926,0.1777777777777778,0.2592592592592593,0.08888888888888893,0.13333333333333341,0.0962962962962963,0.05925925925925932,0.029629629629629645,0.03703703703703701,0.1956995945822067,0.8415669983818495,0.17339860976930616,0.004651697598806626,0.4801044196679367,1.098142438004613
Scand1,temporal - 24.0 - 5 / temporal - 156.0 - 1 / temporal - 168.0 - 1 / temporal - 252.0 - 3 / temporal - 288.0 - 1 / temporal - 300.0 - 1 / temporal - 348.0 - 1 / temporal - 372.0 - 1 / temporal - 384.0 - 7 / temporal - 396.0 - 5 / temporal - 408.0 - 2 / temporal - 420.0 - 5,0.022222222222222282,0.14814814814814814,0.9472624798711755,0.4805958132045089,0.2592592592592593,0.25185185185185194,0.6666666666666667,0.11111111111111115,0.022222222222222185,0.02962962962962966,0.007407407407407467,0.007407407407407467,0.6296296296296295,0.9185185185185185,0.962962962962963,0.6666666666666665,0.17777777777777778,0.03703703703703712,0.05185185185185183,0.14074074074074078,0.37777777777777777,0.6000000000000001,0.17037037037037045,0.20740740740740732,0.7185185185185186,0.5925925925925926,0.20740740740740746,0.4370370370370371,0.28148148148148144,0.9185185185185185,0.2148148148148148,0.6666666666666667,0.3703703703703703,0.3703703703703704,0.33333333333333326,0.37777777777777777,0.013274073139485865,0.23696193075772948,0.31116150429878053,0.07545838420607504,0.07814529504500545,0.32180585605985723
Sdc4,temporal - 12.0 - 5 / celltype - Neural - 2,0.03703703703703701,0.9851851851851852,0.008373590982286627,0.5639291465378422,0.22962962962962963,0.1555555555555555,0.41481481481481475,0.32592592592592595,0.26666666666666666,0.16296296296296298,0.037037037037037035,0.2962962962962963,0.3185185185185186,0.32592592592592595,0.1555555555555556,0.4296296296296296,0.48148148148148145,0.10370370370370369,0.5407407407407407,0.22962962962962963,0.38518518518518524,0.22962962962962963,0.237037037037037,0.2148148148148148,0.16296296296296298,0.02222222222222217,0.5111111111111111,0.5037037037037038,0.06666666666666668,0.2962962962962963,0.17037037037037034,0.07407407407407413,0.029629629629629672,0.12592592592592594,0.08148148148148149,0.19259259259259262,0.10810418307443959,0.4957735636778138,0.5730496542026364,0.23098600072923903,0.2343468035709651,0.18740303052843743
Snhg6,temporal - 96.0 - 5 / temporal - 204.0 - 2 / temporal - 252.0 - 4 / temporal - 264.0 - 4 / temporal - 360.0 - 2 / temporal - 396.0 - 7 / temporal - 408.0 - 4,0.10370370370370377,0.32592592592592595,0.33180354267310785,0.642914653784219,0.07407407407407401,0.3851851851851852,0.5407407407407407,0.3185185185185185,0.2962962962962963,0.07407407407407413,0.16296296296296298,0.1555555555555555,0.03703703703703701,0.11111111111111112,0.0222222222222222,0.4296296296296296,0.07407407407407413,0.48888888888888893,0.35555555555555557,0.0,0.007407407407407363,0.5481481481481483,0.5333333333333334,0.125925925925926,0.30370370370370375,0.11111111111111105,0.4444444444444444,0.5037037037037038,0.0222222222222222,0.3925925925925926,0.562962962962963,0.03703703703703701,0.20000000000000007,0.33333333333333337,0.27407407407407414,0.14074074074074078,0.219754909353523,0.2739878587460415,0.21038686435983217,0.3095138457069458,0.14039723344811797,0.4798264130088718
Snhg9,temporal - 24.0 - 4 / temporal - 60.0 - 3 / temporal - 108.0 - 4 / temporal - 228.0 - 6 / temporal - 252.0 - 5,0.362962962962963,0.362962962962963,0.9535426731078906,0.9757648953301128,0.22962962962962963,0.5555555555555556,0.37777777777777777,0.14814814814814814,0.24444444444444446,0.28148148148148144,0.17037037037037045,0.3111111111111111,0.022222222222222282,0.4518518518518518,0.22962962962962963,0.18518518518518512,0.3037037037037038,0.18518518518518515,0.4444444444444444,0.40740740740740744,0.2888888888888889,0.5333333333333332,0.09629629629629631,0.014814814814814822,0.05185185185185183,0.11111111111111113,0.07407407407407413,0.11851851851851848,0.007407407407407474,0.007407407407407349,0.014814814814814822,0.02962962962962966,0.014814814814814822,0.0592592592592593,0.022222222222222296,0.12592592592592594,0.09447098711462057,0.42708631541069253,0.08201905483779784,0.15293594346430892,0.0763418957126149,0.2120491744585758
Sox2,celltype - iPSC - 7,0.07407407407407413,0.051851851851851836,0.01384863123993555,0.03607085346215785,0.0,0.0,0.014814814814814826,0.022222222222222296,0.014814814814814826,0.00740740740740747,0.0,0.014814814814814826,0.00740740740740747,0.014814814814814826,0.014814814814814826,0.03703703703703712,0.0,0.007407407407407468,0.0,0.007407407407407357,0.022222222222222296,0.02222222222222218,0.007407407407407356,0.007407407407407356,0.1185185185185185,0.014814814814814836,0.2148148148148148,0.05925925925925918,0.20740740740740735,0.14074074074074078,0.007407407407407474,0.14814814814814814,0.08888888888888885,0.3111111111111111,0.029629629629629672,0.04444444444444445,0.17175894940311034,0.2163158775762586,0.13521520824984806,0.2105694267303919,0.17412130330346923,1.1417314920716732
Sri,temporal - 48.0 - 7 / temporal - 312.0 - 4 / celltype - Trophoblast - 2,0.437037037037037,0.3555555555555555,0.29267310789049916,0.7963768115942029,0.5185185185185184,0.17777777777777778,0.4296296296296296,0.48888888888888893,0.03703703703703701,0.09629629629629631,0.11111111111111115,0.007407407407407363,0.02222222222222217,0.0962962962962963,0.051851851851851954,0.5555555555555555,0.43703703703703695,0.19259259259259265,0.051851851851851816,0.37777777777777777,0.059259259259259345,0.18518518518518517,0.22962962962962963,0.08148148148148149,0.14814814814814814,0.04444444444444445,0.6370370370370371,0.4296296296296296,0.11851851851851852,0.2962962962962963,0.051851851851851816,0.05925925925925929,0.10370370370370374,0.2,0.014814814814814836,0.14814814814814814,0.08327049505392925,0.3797900845287265,0.20145815794950817,0.08674978780960507,0.6266667001559765,0.804261937093057
Tax1bp3,temporal - 240.0 - 5 / temporal - 312.0 - 2 / temporal - 324.0 - 3,0.30370370370370364,0.28148148148148155,0.2928341384863124,0.5150563607085346,0.20740740740740743,0.24444444444444435,0.3407407407407407,0.2,0.007407407407407363,0.14814814814814814,0.04444444444444445,0.37777777777777777,0.08148148148148149,0.4148148148148148,0.09629629629629627,0.3851851851851853,0.4740740740740741,0.12592592592592594,0.14814814814814814,0.2888888888888889,0.5259259259259259,0.0222222222222222,0.2592592592592593,0.007407407407407363,0.08148148148148149,0.0222222222222222,0.7407407407407407,0.6592592592592592,0.2740740740740741,0.3333333333333333,0.0222222222222222,0.08148148148148149,0.12592592592592594,0.18518518518518517,0.08148148148148149,0.07407407407407401,0.07838865894733316,0.43955985392233554,0.3212134955717849,0.23090127586566872,0.2864682257614841,0.4932500586599012
